time_sec,hour_of_day,power_mw,wind_speed_mph
74850,20.79,13.312,11.54
74860,20.79,13.402,11.58
74870,20.8,13.504,11.62
74880,20.8,13.205,11.49
74890,20.8,13.23,11.5
74900,20.81,12.735,11.28
74910,20.81,12.868,11.34
74920,20.81,12.584,11.22
74930,20.81,12.685,11.26
74940,20.82,12.99,11.4
74950,20.82,13.236,11.5
74960,20.82,12.979,11.39
74970,20.82,13.113,11.45
74980,20.83,13.223,11.5
74990,20.83,13.578,11.65
75000,20.83,13.466,11.6
75010,20.84,12.977,11.39
75020,20.84,13.21,11.49
75030,20.84,13.317,11.54
75040,20.84,13.362,11.56
75050,20.85,12.969,11.39
75060,20.85,13.422,11.59
75070,20.85,13.019,11.41
75080,20.86,12.938,11.37
75090,20.86,12.927,11.37
75100,20.86,13.053,11.43
75110,20.86,12.896,11.36
75120,20.87,12.735,11.28
75130,20.87,12.488,11.18
75140,20.87,12.788,11.31
75150,20.88,12.639,11.24
75160,20.88,12.544,11.2
75170,20.88,12.848,11.33
75180,20.88,12.733,11.28
75190,20.89,12.457,11.16
75200,20.89,12.04,10.97
75210,20.89,12.122,11.01
75220,20.89,12.627,11.24
75230,20.9,12.846,11.33
75240,20.9,12.846,11.33
75250,20.9,12.593,11.22
75260,20.91,12.733,11.28
75270,20.91,12.779,11.3
75280,20.91,12.704,11.27
75290,20.91,12.716,11.28
75300,20.92,12.871,11.35
75310,20.92,12.785,11.31
75320,20.92,12.792,11.31
75330,20.93,12.556,11.21
75340,20.93,12.476,11.17
75350,20.93,12.279,11.08
75360,20.93,12.121,11.01
75370,20.94,12.01,10.96
75380,20.94,12.171,11.03
75390,20.94,12.357,11.12
75400,20.94,12.202,11.05
75410,20.95,12.583,11.22
75420,20.95,12.69,11.27
75430,20.95,12.132,11.01
75440,20.96,12.038,10.97
75450,20.96,11.974,10.94
75460,20.96,11.683,10.81
75470,20.96,11.369,10.66
75480,20.97,11.27,10.62
75490,20.97,10.494,10.24
75500,20.97,10.439,10.22
75510,20.98,10.534,10.26
75520,20.98,10.567,10.28
75530,20.98,10.611,10.3
75540,20.98,10.689,10.34
75550,20.99,11.093,10.53
75560,20.99,10.505,10.25
75570,20.99,10.658,10.32
75580,20.99,10.636,10.31
75590,21.0,10.251,10.12
75600,21.0,9.794,9.9
75610,21.0,9.626,9.81
75620,21.01,9.715,9.86
75630,21.01,10.272,10.14
75640,21.01,10.216,10.11
75650,21.01,10.034,10.02
75660,21.02,9.769,9.88
75670,21.02,9.479,9.74
75680,21.02,9.638,9.82
75690,21.02,9.454,9.72
75700,21.03,9.679,9.84
75710,21.03,10.333,10.17
75720,21.03,10.471,10.23
75730,21.04,10.328,10.16
75740,21.04,10.783,10.38
75750,21.04,10.471,10.23
75760,21.04,10.036,10.02
75770,21.05,9.892,9.95
75780,21.05,10.144,10.07
75790,21.05,9.955,9.98
75800,21.06,10.068,10.03
75810,21.06,10.288,10.14
75820,21.06,10.343,10.17
75830,21.06,9.724,9.86
75840,21.07,10.11,10.05
75850,21.07,9.878,9.94
75860,21.07,9.134,9.56
75870,21.07,8.778,9.37
75880,21.08,9.206,9.59
75890,21.08,9.405,9.7
75900,21.08,9.763,9.88
75910,21.09,10.285,10.14
75920,21.09,10.529,10.26
75930,21.09,10.745,10.37
75940,21.09,10.366,10.18
75950,21.1,10.297,10.15
75960,21.1,10.154,10.08
75970,21.1,9.7,9.85
75980,21.11,10.01,10.01
75990,21.11,10.591,10.29
76000,21.11,10.163,10.08
76010,21.11,10.046,10.02
76020,21.12,10.023,10.01
76030,21.12,10.392,10.19
76040,21.12,9.686,9.84
76050,21.12,9.457,9.72
76060,21.13,9.324,9.66
76070,21.13,9.312,9.65
76080,21.13,9.481,9.74
76090,21.14,9.389,9.69
76100,21.14,9.526,9.76
76110,21.14,9.536,9.77
76120,21.14,9.117,9.55
76130,21.15,9.455,9.72
76140,21.15,9.229,9.61
76150,21.15,8.775,9.37
76160,21.16,9.168,9.58
76170,21.16,8.676,9.31
76180,21.16,8.46,9.2
76190,21.16,8.611,9.28
76200,21.17,8.424,9.18
76210,21.17,8.156,9.03
76220,21.17,8.426,9.18
76230,21.18,8.146,9.03
76240,21.18,7.795,8.83
76250,21.18,7.719,8.79
76260,21.18,8.122,9.01
76270,21.19,7.868,8.87
76280,21.19,7.461,8.64
76290,21.19,6.729,8.2
76300,21.19,6.576,8.11
76310,21.2,7.033,8.39
76320,21.2,7.025,8.38
76330,21.2,6.994,8.36
76340,21.21,6.896,8.3
76350,21.21,7.333,8.56
76360,21.21,7.517,8.67
76370,21.21,7.373,8.59
76380,21.22,6.413,8.01
76390,21.22,6.147,7.84
76400,21.22,6.528,8.08
76410,21.23,6.516,8.07
76420,21.23,6.952,8.34
76430,21.23,6.669,8.17
76440,21.23,6.606,8.13
76450,21.24,7.027,8.38
76460,21.24,7.368,8.58
76470,21.24,7.423,8.62
76480,21.24,7.669,8.76
76490,21.25,7.776,8.82
76500,21.25,7.473,8.64
76510,21.25,7.219,8.5
76520,21.26,7.72,8.79
76530,21.26,7.829,8.85
76540,21.26,7.518,8.67
76550,21.26,7.484,8.65
76560,21.27,7.85,8.86
76570,21.27,8.079,8.99
76580,21.27,7.898,8.89
76590,21.27,8.366,9.15
76600,21.28,8.593,9.27
76610,21.28,8.656,9.3
76620,21.28,8.153,9.03
76630,21.29,7.83,8.85
76640,21.29,8.136,9.02
76650,21.29,8.144,9.02
76660,21.29,7.923,8.9
76670,21.3,8.32,9.12
76680,21.3,8.594,9.27
76690,21.3,8.4,9.17
76700,21.31,8.277,9.1
76710,21.31,8.226,9.07
76720,21.31,8.292,9.11
76730,21.31,8.495,9.22
76740,21.32,8.173,9.04
76750,21.32,8.04,8.97
76760,21.32,8.382,9.16
76770,21.32,8.21,9.06
76780,21.33,8.52,9.23
76790,21.33,8.152,9.03
76800,21.33,7.879,8.88
76810,21.34,7.878,8.88
76820,21.34,8.202,9.06
76830,21.34,8.516,9.23
76840,21.34,8.197,9.05
76850,21.35,8.113,9.01
76860,21.35,8.321,9.12
76870,21.35,8.382,9.16
76880,21.36,8.5,9.22
76890,21.36,8.726,9.34
76900,21.36,8.73,9.34
76910,21.36,8.911,9.44
76920,21.37,9.229,9.61
76930,21.37,8.934,9.45
76940,21.37,8.745,9.35
76950,21.38,8.79,9.38
76960,21.38,8.628,9.29
76970,21.38,8.991,9.48
76980,21.38,9.232,9.61
76990,21.39,8.868,9.42
77000,21.39,8.704,9.33
77010,21.39,8.717,9.34
77020,21.39,9.025,9.5
77030,21.4,9.052,9.51
77040,21.4,9.019,9.5
77050,21.4,8.85,9.41
77060,21.41,9.307,9.65
77070,21.41,9.512,9.75
77080,21.41,9.252,9.62
77090,21.41,9.476,9.73
77100,21.42,9.556,9.78
77110,21.42,8.877,9.42
77120,21.42,8.476,9.21
77130,21.43,8.159,9.03
77140,21.43,8.375,9.15
77150,21.43,8.274,9.1
77160,21.43,8.088,8.99
77170,21.44,8.155,9.03
77180,21.44,8.273,9.1
77190,21.44,8.439,9.19
77200,21.44,8.116,9.01
77210,21.45,8.261,9.09
77220,21.45,7.936,8.91
77230,21.45,7.433,8.62
77240,21.46,7.314,8.55
77250,21.46,7.335,8.56
77260,21.46,6.909,8.31
77270,21.46,6.855,8.28
77280,21.47,7.528,8.68
77290,21.47,7.455,8.63
77300,21.47,7.28,8.53
77310,21.48,7.927,8.9
77320,21.48,7.859,8.86
77330,21.48,7.571,8.7
77340,21.48,7.264,8.52
77350,21.49,7.58,8.71
77360,21.49,7.314,8.55
77370,21.49,7.636,8.74
77380,21.49,7.586,8.71
77390,21.5,7.343,8.57
77400,21.5,7.468,8.64
77410,21.5,7.434,8.62
77420,21.51,7.543,8.69
77430,21.51,7.801,8.83
77440,21.51,8.012,8.95
77450,21.51,8.229,9.07
77460,21.52,8.469,9.2
77470,21.52,8.565,9.25
77480,21.52,9.14,9.56
77490,21.52,8.91,9.44
77500,21.53,9.192,9.59
77510,21.53,8.779,9.37
77520,21.53,8.426,9.18
77530,21.54,8.527,9.23
77540,21.54,8.627,9.29
77550,21.54,8.497,9.22
77560,21.54,9.022,9.5
77570,21.55,9.326,9.66
77580,21.55,9.773,9.89
77590,21.55,9.86,9.93
77600,21.56,9.506,9.75
77610,21.56,9.752,9.87
77620,21.56,9.872,9.94
77630,21.56,9.805,9.9
77640,21.57,9.671,9.83
77650,21.57,9.886,9.94
77660,21.57,10.094,10.05
77670,21.57,9.852,9.93
77680,21.58,9.826,9.91
77690,21.58,10.611,10.3
77700,21.58,10.672,10.33
77710,21.59,9.985,9.99
77720,21.59,10.098,10.05
77730,21.59,10.129,10.06
77740,21.59,10.196,10.1
77750,21.6,10.176,10.09
77760,21.6,10.612,10.3
77770,21.6,10.444,10.22
77780,21.61,10.563,10.28
77790,21.61,10.512,10.25
77800,21.61,10.918,10.45
77810,21.61,10.858,10.42
77820,21.62,11.065,10.52
77830,21.62,10.891,10.44
77840,21.62,10.948,10.46
77850,21.62,10.704,10.35
77860,21.63,10.81,10.4
77870,21.63,10.536,10.26
77880,21.63,10.726,10.36
77890,21.64,11.371,10.66
77900,21.64,11.478,10.71
77910,21.64,11.166,10.57
77920,21.64,11.022,10.5
77930,21.65,11.511,10.73
77940,21.65,11.344,10.65
77950,21.65,11.529,10.74
77960,21.66,11.541,10.74
77970,21.66,11.278,10.62
77980,21.66,11.917,10.92
77990,21.66,11.854,10.89
78000,21.67,11.755,10.84
78010,21.67,12.146,11.02
78020,21.67,12.24,11.06
78030,21.68,12.457,11.16
78040,21.68,12.52,11.19
78050,21.68,12.356,11.12
78060,21.68,12.365,11.12
78070,21.69,12.015,10.96
78080,21.69,12.063,10.98
78090,21.69,12.177,11.03
78100,21.69,12.528,11.19
78110,21.7,12.264,11.07
78120,21.7,11.887,10.9
78130,21.7,11.822,10.87
78140,21.71,11.395,10.67
78150,21.71,11.219,10.59
78160,21.71,11.097,10.53
78170,21.71,10.925,10.45
78180,21.72,10.929,10.45
78190,21.72,10.709,10.35
78200,21.72,10.439,10.22
78210,21.73,10.02,10.01
78220,21.73,10.191,10.1
78230,21.73,10.224,10.11
78240,21.73,10.166,10.08
78250,21.74,10.071,10.04
78260,21.74,9.992,10.0
78270,21.74,10.323,10.16
78280,21.74,10.196,10.1
78290,21.75,10.455,10.22
78300,21.75,10.847,10.41
78310,21.75,11.043,10.51
78320,21.76,11.29,10.63
78330,21.76,11.092,10.53
78340,21.76,11.272,10.62
78350,21.76,11.119,10.54
78360,21.77,11.016,10.5
78370,21.77,10.852,10.42
78380,21.77,10.898,10.44
78390,21.77,10.761,10.37
78400,21.78,10.963,10.47
78410,21.78,10.766,10.38
78420,21.78,10.547,10.27
78430,21.79,10.554,10.27
78440,21.79,10.263,10.13
78450,21.79,10.98,10.48
78460,21.79,10.461,10.23
78470,21.8,11.024,10.5
78480,21.8,11.372,10.66
78490,21.8,11.535,10.74
78500,21.81,11.43,10.69
78510,21.81,11.283,10.62
78520,21.81,11.195,10.58
78530,21.81,11.396,10.68
78540,21.82,11.292,10.63
78550,21.82,11.055,10.51
78560,21.82,10.98,10.48
78570,21.82,10.773,10.38
78580,21.83,10.557,10.27
78590,21.83,9.976,9.99
78600,21.83,9.604,9.8
78610,21.84,9.699,9.85
78620,21.84,9.745,9.87
78630,21.84,9.864,9.93
78640,21.84,10.331,10.16
78650,21.85,9.976,9.99
78660,21.85,10.369,10.18
78670,21.85,10.122,10.06
78680,21.86,10.132,10.07
78690,21.86,10.654,10.32
78700,21.86,11.351,10.65
78710,21.86,11.651,10.79
78720,21.87,12.091,11.0
78730,21.87,12.125,11.01
78740,21.87,12.78,11.3
78750,21.88,12.611,11.23
78760,21.88,12.282,11.08
78770,21.88,12.274,11.08
78780,21.88,12.171,11.03
78790,21.89,12.13,11.01
78800,21.89,12.104,11.0
78810,21.89,12.135,11.02
78820,21.89,12.046,10.98
78830,21.9,11.694,10.81
78840,21.9,11.943,10.93
78850,21.9,12.412,11.14
78860,21.91,12.816,11.32
78870,21.91,12.615,11.23
78880,21.91,12.825,11.32
78890,21.91,12.796,11.31
78900,21.92,12.396,11.13
78910,21.92,12.763,11.3
78920,21.92,12.515,11.19
78930,21.93,12.27,11.08
78940,21.93,12.423,11.15
78950,21.93,12.044,10.97
78960,21.93,11.924,10.92
78970,21.94,12.174,11.03
78980,21.94,12.046,10.98
78990,21.94,12.109,11.0
79000,21.94,11.974,10.94
79010,21.95,12.044,10.97
79020,21.95,11.345,10.65
79030,21.95,11.506,10.73
79040,21.96,11.708,10.82
79050,21.96,11.487,10.72
79060,21.96,11.902,10.91
79070,21.96,12.541,11.2
79080,21.97,12.509,11.18
79090,21.97,12.63,11.24
79100,21.97,12.869,11.34
79110,21.98,12.565,11.21
79120,21.98,12.63,11.24
79130,21.98,12.389,11.13
79140,21.98,11.94,10.93
79150,21.99,11.823,10.87
79160,21.99,11.117,10.54
79170,21.99,11.184,10.58
79180,21.99,10.951,10.46
79190,22.0,11.249,10.61
79200,22.0,11.39,10.67
79210,22.0,11.798,10.86
79220,22.01,11.934,10.92
79230,22.01,11.387,10.67
79240,22.01,11.213,10.59
79250,22.01,11.165,10.57
79260,22.02,11.113,10.54
79270,22.02,11.206,10.59
79280,22.02,10.916,10.45
79290,22.02,10.253,10.13
79300,22.03,10.419,10.21
79310,22.03,9.733,9.87
79320,22.03,9.438,9.72
79330,22.04,9.47,9.73
79340,22.04,9.371,9.68
79350,22.04,9.246,9.62
79360,22.04,9.112,9.55
79370,22.05,9.086,9.53
79380,22.05,9.69,9.84
79390,22.05,9.885,9.94
79400,22.06,10.343,10.17
79410,22.06,10.241,10.12
79420,22.06,10.078,10.04
79430,22.06,10.821,10.4
79440,22.07,10.265,10.13
79450,22.07,10.776,10.38
79460,22.07,10.855,10.42
79470,22.07,11.34,10.65
79480,22.08,11.292,10.63
79490,22.08,11.114,10.54
79500,22.08,11.189,10.58
79510,22.09,11.721,10.83
79520,22.09,11.808,10.87
79530,22.09,12.237,11.06
79540,22.09,11.541,10.74
79550,22.1,11.688,10.81
79560,22.1,11.13,10.55
79570,22.1,11.532,10.74
79580,22.11,11.376,10.67
79590,22.11,10.492,10.24
79600,22.11,10.198,10.1
79610,22.11,10.168,10.08
79620,22.12,10.879,10.43
79630,22.12,10.218,10.11
79640,22.12,10.184,10.09
79650,22.12,10.453,10.22
79660,22.13,10.577,10.28
79670,22.13,10.317,10.16
79680,22.13,10.32,10.16
79690,22.14,10.622,10.31
79700,22.14,10.997,10.49
79710,22.14,11.319,10.64
79720,22.14,11.316,10.64
79730,22.15,11.716,10.82
79740,22.15,11.352,10.65
79750,22.15,11.075,10.52
79760,22.16,11.228,10.6
79770,22.16,11.581,10.76
79780,22.16,11.395,10.67
79790,22.16,11.009,10.49
79800,22.17,11.083,10.53
79810,22.17,11.366,10.66
79820,22.17,11.434,10.69
79830,22.18,11.51,10.73
79840,22.18,10.829,10.41
79850,22.18,10.842,10.41
79860,22.18,11.087,10.53
79870,22.19,10.487,10.24
79880,22.19,10.822,10.4
79890,22.19,10.475,10.23
79900,22.19,10.768,10.38
79910,22.2,11.285,10.62
79920,22.2,11.258,10.61
79930,22.2,11.235,10.6
79940,22.21,11.472,10.71
79950,22.21,11.352,10.65
79960,22.21,11.553,10.75
79970,22.21,11.872,10.9
79980,22.22,11.981,10.95
79990,22.22,12.222,11.06
80000,22.22,11.965,10.94
80010,22.23,12.33,11.1
80020,22.23,12.468,11.17
80030,22.23,13.026,11.41
80040,22.23,12.415,11.14
80050,22.24,12.324,11.1
80060,22.24,11.708,10.82
80070,22.24,12.023,10.96
80080,22.24,12.005,10.96
80090,22.25,11.51,10.73
80100,22.25,11.575,10.76
80110,22.25,11.468,10.71
80120,22.26,11.399,10.68
80130,22.26,11.284,10.62
80140,22.26,11.34,10.65
80150,22.26,11.147,10.56
80160,22.27,11.271,10.62
80170,22.27,11.05,10.51
80180,22.27,10.56,10.28
80190,22.27,11.162,10.57
80200,22.28,11.203,10.58
80210,22.28,11.021,10.5
80220,22.28,11.033,10.5
80230,22.29,11.003,10.49
80240,22.29,10.752,10.37
80250,22.29,10.495,10.24
80260,22.29,10.654,10.32
80270,22.3,10.771,10.38
80280,22.3,10.785,10.39
80290,22.3,11.262,10.61
80300,22.31,11.794,10.86
80310,22.31,11.442,10.7
80320,22.31,11.516,10.73
80330,22.31,11.022,10.5
80340,22.32,11.127,10.55
80350,22.32,11.149,10.56
80360,22.32,11.601,10.77
80370,22.32,12.07,10.99
80380,22.33,11.871,10.9
80390,22.33,11.505,10.73
80400,22.33,11.37,10.66
80410,22.34,11.69,10.81
80420,22.34,11.445,10.7
80430,22.34,11.936,10.93
80440,22.34,11.904,10.91
80450,22.35,12.016,10.96
80460,22.35,11.539,10.74
80470,22.35,11.855,10.89
80480,22.36,11.92,10.92
80490,22.36,11.773,10.85
80500,22.36,11.398,10.68
80510,22.36,11.28,10.62
80520,22.37,11.06,10.52
80530,22.37,11.332,10.65
80540,22.37,11.678,10.81
80550,22.38,11.562,10.75
80560,22.38,11.762,10.85
80570,22.38,12.052,10.98
80580,22.38,12.334,11.11
80590,22.39,12.165,11.03
80600,22.39,12.261,11.07
80610,22.39,12.609,11.23
80620,22.39,12.93,11.37
80630,22.4,12.981,11.39
80640,22.4,12.911,11.36
80650,22.4,12.959,11.38
80660,22.41,12.798,11.31
80670,22.41,12.853,11.34
80680,22.41,13.285,11.53
80690,22.41,13.236,11.5
80700,22.42,13.674,11.69
80710,22.42,13.423,11.59
80720,22.42,13.354,11.56
80730,22.43,12.875,11.35
80740,22.43,12.432,11.15
80750,22.43,12.425,11.15
80760,22.43,12.71,11.27
80770,22.44,13.324,11.54
80780,22.44,13.093,11.44
80790,22.44,12.788,11.31
80800,22.44,12.855,11.34
80810,22.45,12.835,11.33
80820,22.45,12.874,11.35
80830,22.45,12.747,11.29
80840,22.46,12.82,11.32
80850,22.46,12.963,11.39
80860,22.46,12.997,11.4
80870,22.46,12.654,11.25
80880,22.47,12.428,11.15
80890,22.47,12.264,11.07
80900,22.47,12.286,11.08
80910,22.48,12.186,11.04
80920,22.48,12.527,11.19
80930,22.48,12.799,11.31
80940,22.48,12.934,11.37
80950,22.49,12.38,11.13
80960,22.49,12.14,11.02
80970,22.49,12.191,11.04
80980,22.49,12.392,11.13
80990,22.5,12.251,11.07
81000,22.5,12.52,11.19
81010,22.5,12.492,11.18
81020,22.51,11.921,10.92
81030,22.51,12.341,11.11
81040,22.51,12.05,10.98
81050,22.51,12.262,11.07
81060,22.52,12.1,11.0
81070,22.52,11.891,10.9
81080,22.52,11.949,10.93
81090,22.52,11.869,10.89
81100,22.53,11.446,10.7
81110,22.53,10.795,10.39
81120,22.53,10.85,10.42
81130,22.54,10.82,10.4
81140,22.54,10.7,10.34
81150,22.54,10.135,10.07
81160,22.54,10.048,10.02
81170,22.55,10.237,10.12
81180,22.55,9.988,9.99
81190,22.55,10.139,10.07
81200,22.56,10.245,10.12
81210,22.56,10.528,10.26
81220,22.56,10.528,10.26
81230,22.56,10.801,10.39
81240,22.57,11.078,10.53
81250,22.57,11.225,10.59
81260,22.57,10.999,10.49
81270,22.57,10.867,10.42
81280,22.58,11.278,10.62
81290,22.58,11.526,10.74
81300,22.58,11.79,10.86
81310,22.59,11.722,10.83
81320,22.59,11.558,10.75
81330,22.59,11.265,10.61
81340,22.59,11.217,10.59
81350,22.6,11.094,10.53
81360,22.6,11.29,10.63
81370,22.6,11.546,10.75
81380,22.61,11.493,10.72
81390,22.61,11.572,10.76
81400,22.61,11.642,10.79
81410,22.61,11.548,10.75
81420,22.62,10.926,10.45
81430,22.62,11.311,10.64
81440,22.62,11.057,10.52
81450,22.62,10.612,10.3
81460,22.63,10.634,10.31
81470,22.63,11.159,10.56
81480,22.63,11.194,10.58
81490,22.64,11.636,10.79
81500,22.64,11.941,10.93
81510,22.64,11.618,10.78
81520,22.64,11.521,10.73
81530,22.65,11.612,10.78
81540,22.65,11.301,10.63
81550,22.65,10.722,10.35
81560,22.66,10.859,10.42
81570,22.66,11.059,10.52
81580,22.66,11.227,10.6
81590,22.66,11.252,10.61
81600,22.67,11.155,10.56
81610,22.67,11.52,10.73
81620,22.67,11.646,10.79
81630,22.68,11.338,10.65
81640,22.68,10.922,10.45
81650,22.68,10.96,10.47
81660,22.68,10.532,10.26
81670,22.69,10.495,10.24
81680,22.69,10.164,10.08
81690,22.69,9.71,9.85
81700,22.69,9.829,9.91
81710,22.7,9.544,9.77
81720,22.7,9.995,10.0
81730,22.7,10.209,10.1
81740,22.71,9.617,9.81
81750,22.71,9.419,9.71
81760,22.71,8.898,9.43
81770,22.71,8.654,9.3
81780,22.72,8.128,9.02
81790,22.72,8.251,9.08
81800,22.72,8.586,9.27
81810,22.73,8.613,9.28
81820,22.73,9.004,9.49
81830,22.73,8.936,9.45
81840,22.73,9.739,9.87
81850,22.74,9.462,9.73
81860,22.74,9.335,9.66
81870,22.74,8.959,9.47
81880,22.74,9.0,9.49
81890,22.75,9.508,9.75
81900,22.75,9.667,9.83
81910,22.75,9.978,9.99
81920,22.76,9.542,9.77
81930,22.76,9.765,9.88
81940,22.76,10.247,10.12
81950,22.76,9.738,9.87
81960,22.77,9.641,9.82
81970,22.77,9.258,9.62
81980,22.77,9.409,9.7
81990,22.77,9.084,9.53
82000,22.78,9.618,9.81
82010,22.78,9.43,9.71
82020,22.78,9.827,9.91
82030,22.79,9.128,9.55
82040,22.79,9.707,9.85
82050,22.79,9.775,9.89
82060,22.79,9.776,9.89
82070,22.8,9.581,9.79
82080,22.8,9.586,9.79
82090,22.8,9.497,9.75
82100,22.81,9.569,9.78
82110,22.81,9.755,9.88
82120,22.81,9.706,9.85
82130,22.81,9.62,9.81
82140,22.82,9.495,9.74
82150,22.82,8.972,9.47
82160,22.82,8.593,9.27
82170,22.82,8.338,9.13
82180,22.83,8.828,9.4
82190,22.83,8.707,9.33
82200,22.83,8.621,9.28
82210,22.84,8.304,9.11
82220,22.84,8.407,9.17
82230,22.84,8.337,9.13
82240,22.84,8.396,9.16
82250,22.85,8.551,9.25
82260,22.85,8.672,9.31
82270,22.85,8.791,9.38
82280,22.86,8.793,9.38
82290,22.86,9.125,9.55
82300,22.86,9.022,9.5
82310,22.86,9.509,9.75
82320,22.87,9.463,9.73
82330,22.87,9.574,9.78
82340,22.87,9.022,9.5
82350,22.88,9.637,9.82
82360,22.88,9.248,9.62
82370,22.88,9.525,9.76
82380,22.88,9.467,9.73
82390,22.89,9.467,9.73
82400,22.89,9.31,9.65
82410,22.89,9.422,9.71
82420,22.89,10.268,10.13
82430,22.9,10.591,10.29
82440,22.9,10.306,10.15
82450,22.9,10.249,10.12
82460,22.91,9.802,9.9
82470,22.91,10.005,10.0
82480,22.91,10.468,10.23
82490,22.91,10.596,10.29
82500,22.92,10.682,10.34
82510,22.92,10.617,10.3
82520,22.92,10.33,10.16
82530,22.93,10.248,10.12
82540,22.93,10.623,10.31
82550,22.93,10.682,10.34
82560,22.93,10.605,10.3
82570,22.94,10.482,10.24
82580,22.94,10.063,10.03
82590,22.94,10.319,10.16
82600,22.94,10.31,10.15
82610,22.95,10.848,10.42
82620,22.95,10.839,10.41
82630,22.95,10.973,10.48
82640,22.96,10.749,10.37
82650,22.96,10.535,10.26
82660,22.96,10.943,10.46
82670,22.96,10.997,10.49
82680,22.97,11.056,10.51
82690,22.97,11.423,10.69
82700,22.97,11.461,10.71
82710,22.98,11.399,10.68
82720,22.98,11.627,10.78
82730,22.98,11.506,10.73
82740,22.98,11.35,10.65
82750,22.99,11.574,10.76
82760,22.99,11.333,10.65
82770,22.99,11.248,10.61
82780,22.99,10.899,10.44
82790,23.0,10.769,10.38
82800,23.0,11.089,10.53
82810,23.0,11.082,10.53
82820,23.01,10.998,10.49
82830,23.01,11.019,10.5
82840,23.01,11.186,10.58
82850,23.01,11.168,10.57
82860,23.02,11.244,10.6
82870,23.02,10.412,10.2
82880,23.02,10.557,10.27
82890,23.02,10.574,10.28
82900,23.03,10.3,10.15
82910,23.03,10.012,10.01
82920,23.03,9.682,9.84
82930,23.04,9.419,9.71
82940,23.04,9.382,9.69
82950,23.04,9.638,9.82
82960,23.04,9.325,9.66
82970,23.05,9.55,9.77
82980,23.05,9.747,9.87
82990,23.05,9.626,9.81
83000,23.06,9.439,9.72
83010,23.06,9.711,9.85
83020,23.06,9.953,9.98
83030,23.06,9.844,9.92
83040,23.07,9.693,9.85
83050,23.07,9.566,9.78
83060,23.07,9.611,9.8
83070,23.07,10.694,10.34
83080,23.08,11.212,10.59
83090,23.08,11.313,10.64
83100,23.08,11.119,10.54
83110,23.09,11.33,10.64
83120,23.09,11.434,10.69
83130,23.09,11.037,10.51
83140,23.09,11.406,10.68
83150,23.1,10.898,10.44
83160,23.1,11.203,10.58
83170,23.1,11.106,10.54
83180,23.11,11.118,10.54
83190,23.11,10.899,10.44
83200,23.11,10.649,10.32
83210,23.11,10.348,10.17
83220,23.12,11.059,10.52
83230,23.12,10.634,10.31
83240,23.12,10.446,10.22
83250,23.12,9.925,9.96
83260,23.13,9.724,9.86
83270,23.13,10.071,10.04
83280,23.13,10.568,10.28
83290,23.14,10.934,10.46
83300,23.14,10.666,10.33
83310,23.14,10.422,10.21
83320,23.14,10.68,10.33
83330,23.15,10.984,10.48
83340,23.15,11.205,10.59
83350,23.15,11.888,10.9
83360,23.16,12.229,11.06
83370,23.16,12.384,11.13
83380,23.16,11.676,10.81
83390,23.16,11.656,10.8
83400,23.17,11.557,10.75
83410,23.17,11.593,10.77
83420,23.17,11.499,10.72
83430,23.18,11.441,10.7
83440,23.18,11.437,10.69
83450,23.18,11.42,10.69
