time_sec,hour_of_day,load_mw,utilization_pct
74700,20.75,40.051,80.1
74710,20.75,39.306,78.6
74720,20.76,40.431,80.9
74730,20.76,40.083,80.2
74740,20.76,40.413,80.8
74750,20.76,39.533,79.1
74760,20.77,40.183,80.4
74770,20.77,40.293,80.6
74780,20.77,40.222,80.4
74790,20.77,40.354,80.7
74800,20.78,40.055,80.1
74810,20.78,40.858,81.7
74820,20.78,41.013,82.0
74830,20.79,41.14,82.3
74840,20.79,39.642,79.3
74850,20.79,40.329,80.7
74860,20.79,39.912,79.8
74870,20.8,38.967,77.9
74880,20.8,39.782,79.6
74890,20.8,39.932,79.9
74900,20.81,39.989,80.0
74910,20.81,39.899,79.8
74920,20.81,38.869,77.7
74930,20.81,39.954,79.9
74940,20.82,39.465,78.9
74950,20.82,40.074,80.1
74960,20.82,39.556,79.1
74970,20.82,40.523,81.0
74980,20.83,39.734,79.5
74990,20.83,40.578,81.2
75000,20.83,40.863,81.7
75010,20.84,40.229,80.5
75020,20.84,41.035,82.1
75030,20.84,40.866,81.7
75040,20.84,40.194,80.4
75050,20.85,39.727,79.5
75060,20.85,39.6,79.2
75070,20.85,40.647,81.3
75080,20.86,39.761,79.5
75090,20.86,40.021,80.0
75100,20.86,39.91,79.8
75110,20.86,40.367,80.7
75120,20.87,39.557,79.1
75130,20.87,39.947,79.9
75140,20.87,39.892,79.8
75150,20.88,39.943,79.9
75160,20.88,39.736,79.5
75170,20.88,39.948,79.9
75180,20.88,39.987,80.0
75190,20.89,39.916,79.8
75200,20.89,40.092,80.2
75210,20.89,38.886,77.8
75220,20.89,40.498,81.0
75230,20.9,39.224,78.4
75240,20.9,40.112,80.2
75250,20.9,39.835,79.7
75260,20.91,39.993,80.0
75270,20.91,39.609,79.2
75280,20.91,40.132,80.3
75290,20.91,39.555,79.1
75300,20.92,40.012,80.0
75310,20.92,39.463,78.9
75320,20.92,39.511,79.0
75330,20.93,39.978,80.0
75340,20.93,39.836,79.7
75350,20.93,39.787,79.6
75360,20.93,39.933,79.9
75370,20.94,39.201,78.4
75380,20.94,39.806,79.6
75390,20.94,38.97,77.9
75400,20.94,39.3,78.6
75410,20.95,40.678,81.4
75420,20.95,39.662,79.3
75430,20.95,38.852,77.7
75440,20.96,39.277,78.6
75450,20.96,39.812,79.6
75460,20.96,39.781,79.6
75470,20.96,40.903,81.8
75480,20.97,39.961,79.9
75490,20.97,39.305,78.6
75500,20.97,39.508,79.0
75510,20.98,39.443,78.9
75520,20.98,39.42,78.8
75530,20.98,39.982,80.0
75540,20.98,39.719,79.4
75550,20.99,39.623,79.2
75560,20.99,39.851,79.7
75570,20.99,40.716,81.4
75580,20.99,39.33,78.7
75590,21.0,39.83,79.7
75600,21.0,40.09,80.2
75610,21.0,39.416,78.8
75620,21.01,39.804,79.6
75630,21.01,39.971,79.9
75640,21.01,39.845,79.7
75650,21.01,39.657,79.3
75660,21.02,39.25,78.5
75670,21.02,39.63,79.3
75680,21.02,39.508,79.0
75690,21.02,40.809,81.6
75700,21.03,40.383,80.8
75710,21.03,38.809,77.6
75720,21.03,40.329,80.7
75730,21.04,40.085,80.2
75740,21.04,40.388,80.8
75750,21.04,39.754,79.5
75760,21.04,39.42,78.8
75770,21.05,39.336,78.7
75780,21.05,39.525,79.0
75790,21.05,39.337,78.7
75800,21.06,39.651,79.3
75810,21.06,39.58,79.2
75820,21.06,38.683,77.4
75830,21.06,39.738,79.5
75840,21.07,39.873,79.7
75850,21.07,39.847,79.7
75860,21.07,38.512,77.0
75870,21.07,40.521,81.0
75880,21.08,39.326,78.7
75890,21.08,39.989,80.0
75900,21.08,38.992,78.0
75910,21.09,39.821,79.6
75920,21.09,39.669,79.3
75930,21.09,39.432,78.9
75940,21.09,39.878,79.8
75950,21.1,39.732,79.5
75960,21.1,39.907,79.8
75970,21.1,39.055,78.1
75980,21.11,39.33,78.7
75990,21.11,38.941,77.9
76000,21.11,38.983,78.0
76010,21.11,39.464,78.9
76020,21.12,39.136,78.3
76030,21.12,38.909,77.8
76040,21.12,39.996,80.0
76050,21.12,40.343,80.7
76060,21.13,39.933,79.9
76070,21.13,39.914,79.8
76080,21.13,38.984,78.0
76090,21.14,39.484,79.0
76100,21.14,40.516,81.0
76110,21.14,39.51,79.0
76120,21.14,39.557,79.1
76130,21.15,38.62,77.2
76140,21.15,39.761,79.5
76150,21.15,38.674,77.3
76160,21.16,40.023,80.0
76170,21.16,38.756,77.5
76180,21.16,39.135,78.3
76190,21.16,39.348,78.7
76200,21.17,39.906,79.8
76210,21.17,40.584,81.2
76220,21.17,39.545,79.1
76230,21.18,39.549,79.1
76240,21.18,38.478,77.0
76250,21.18,39.545,79.1
76260,21.18,38.798,77.6
76270,21.19,39.738,79.5
76280,21.19,38.357,76.7
76290,21.19,40.898,81.8
76300,21.19,39.092,78.2
76310,21.2,39.397,78.8
76320,21.2,39.118,78.2
76330,21.2,40.042,80.1
76340,21.21,39.391,78.8
76350,21.21,39.129,78.3
76360,21.21,39.213,78.4
76370,21.21,39.14,78.3
76380,21.22,39.965,79.9
76390,21.22,39.319,78.6
76400,21.22,38.984,78.0
76410,21.23,39.792,79.6
76420,21.23,39.8,79.6
76430,21.23,39.43,78.9
76440,21.23,39.526,79.1
76450,21.24,38.998,78.0
76460,21.24,38.662,77.3
76470,21.24,39.52,79.0
76480,21.24,39.565,79.1
76490,21.25,39.267,78.5
76500,21.25,38.609,77.2
76510,21.25,39.552,79.1
76520,21.26,39.055,78.1
76530,21.26,39.735,79.5
76540,21.26,39.04,78.1
76550,21.26,39.265,78.5
76560,21.27,39.742,79.5
76570,21.27,39.606,79.2
76580,21.27,38.713,77.4
76590,21.27,40.071,80.1
76600,21.28,39.984,80.0
76610,21.28,38.465,76.9
76620,21.28,38.421,76.8
76630,21.29,40.058,80.1
76640,21.29,39.769,79.5
76650,21.29,37.992,76.0
76660,21.29,39.48,79.0
76670,21.3,38.994,78.0
76680,21.3,40.009,80.0
76690,21.3,40.255,80.5
76700,21.31,39.867,79.7
76710,21.31,38.74,77.5
76720,21.31,38.69,77.4
76730,21.31,39.546,79.1
76740,21.32,39.455,78.9
76750,21.32,38.866,77.7
76760,21.32,39.377,78.8
76770,21.32,39.239,78.5
76780,21.33,39.166,78.3
76790,21.33,39.352,78.7
76800,21.33,38.965,77.9
76810,21.34,39.702,79.4
76820,21.34,39.549,79.1
76830,21.34,39.698,79.4
76840,21.34,38.905,77.8
76850,21.35,39.346,78.7
76860,21.35,38.441,76.9
76870,21.35,39.76,79.5
76880,21.36,38.893,77.8
76890,21.36,39.524,79.0
76900,21.36,39.759,79.5
76910,21.36,39.588,79.2
76920,21.37,38.699,77.4
76930,21.37,39.74,79.5
76940,21.37,39.238,78.5
76950,21.38,39.195,78.4
76960,21.38,39.451,78.9
76970,21.38,38.963,77.9
76980,21.38,38.276,76.6
76990,21.39,39.112,78.2
77000,21.39,39.368,78.7
77010,21.39,38.865,77.7
77020,21.39,39.191,78.4
77030,21.4,39.047,78.1
77040,21.4,39.287,78.6
77050,21.4,39.621,79.2
77060,21.41,40.228,80.5
77070,21.41,39.13,78.3
77080,21.41,39.447,78.9
77090,21.41,39.421,78.8
77100,21.42,38.591,77.2
77110,21.42,39.147,78.3
77120,21.42,39.208,78.4
77130,21.43,38.583,77.2
77140,21.43,39.572,79.1
77150,21.43,38.755,77.5
77160,21.43,39.199,78.4
77170,21.44,39.243,78.5
77180,21.44,38.139,76.3
77190,21.44,39.529,79.1
77200,21.44,38.901,77.8
77210,21.45,39.134,78.3
77220,21.45,39.266,78.5
77230,21.45,38.037,76.1
77240,21.46,39.157,78.3
77250,21.46,38.399,76.8
77260,21.46,38.702,77.4
77270,21.46,39.541,79.1
77280,21.47,38.615,77.2
77290,21.47,38.964,77.9
77300,21.47,38.803,77.6
77310,21.48,38.793,77.6
77320,21.48,39.648,79.3
77330,21.48,38.178,76.4
77340,21.48,39.483,79.0
77350,21.49,38.99,78.0
77360,21.49,38.524,77.0
77370,21.49,39.006,78.0
77380,21.49,39.178,78.4
77390,21.5,38.663,77.3
77400,21.5,38.824,77.6
77410,21.5,39.465,78.9
77420,21.51,39.205,78.4
77430,21.51,38.993,78.0
77440,21.51,38.738,77.5
77450,21.51,38.207,76.4
77460,21.52,38.328,76.7
77470,21.52,39.197,78.4
77480,21.52,39.155,78.3
77490,21.52,39.27,78.5
77500,21.53,39.857,79.7
77510,21.53,38.529,77.1
77520,21.53,38.9,77.8
77530,21.54,38.841,77.7
77540,21.54,38.566,77.1
77550,21.54,39.083,78.2
77560,21.54,39.001,78.0
77570,21.55,38.752,77.5
77580,21.55,38.725,77.4
77590,21.55,38.024,76.0
77600,21.56,38.745,77.5
77610,21.56,38.032,76.1
77620,21.56,39.128,78.3
77630,21.56,38.396,76.8
77640,21.57,38.897,77.8
77650,21.57,39.03,78.1
77660,21.57,39.324,78.6
77670,21.57,38.813,77.6
77680,21.58,38.745,77.5
77690,21.58,38.528,77.1
77700,21.58,38.622,77.2
77710,21.59,39.711,79.4
77720,21.59,38.151,76.3
77730,21.59,38.349,76.7
77740,21.59,38.364,76.7
77750,21.6,39.346,78.7
77760,21.6,38.283,76.6
77770,21.6,38.08,76.2
77780,21.61,39.378,78.8
77790,21.61,38.274,76.5
77800,21.61,37.777,75.6
77810,21.61,38.568,77.1
77820,21.62,38.758,77.5
77830,21.62,39.732,79.5
77840,21.62,38.297,76.6
77850,21.62,38.267,76.5
77860,21.63,39.136,78.3
77870,21.63,38.046,76.1
77880,21.63,38.278,76.6
77890,21.64,37.908,75.8
77900,21.64,39.001,78.0
77910,21.64,39.325,78.6
77920,21.64,37.835,75.7
77930,21.65,38.406,76.8
77940,21.65,37.757,75.5
77950,21.65,39.096,78.2
77960,21.66,38.885,77.8
77970,21.66,39.495,79.0
77980,21.66,38.873,77.7
77990,21.66,38.003,76.0
78000,21.67,38.01,76.0
78010,21.67,38.677,77.4
78020,21.67,38.232,76.5
78030,21.68,38.302,76.6
78040,21.68,38.744,77.5
78050,21.68,38.759,77.5
78060,21.68,38.732,77.5
78070,21.69,38.595,77.2
78080,21.69,38.786,77.6
78090,21.69,37.667,75.3
78100,21.69,38.153,76.3
78110,21.7,38.716,77.4
78120,21.7,38.723,77.4
78130,21.7,38.624,77.2
78140,21.71,37.47,74.9
78150,21.71,38.618,77.2
78160,21.71,37.581,75.2
78170,21.71,38.027,76.1
78180,21.72,38.951,77.9
78190,21.72,38.262,76.5
78200,21.72,37.888,75.8
78210,21.73,39.138,78.3
78220,21.73,37.608,75.2
78230,21.73,37.395,74.8
78240,21.73,39.187,78.4
78250,21.74,38.624,77.2
78260,21.74,38.774,77.5
78270,21.74,39.35,78.7
78280,21.74,39.419,78.8
78290,21.75,38.41,76.8
78300,21.75,37.897,75.8
78310,21.75,38.942,77.9
78320,21.76,38.152,76.3
78330,21.76,38.299,76.6
78340,21.76,38.161,76.3
78350,21.76,38.997,78.0
78360,21.77,39.032,78.1
78370,21.77,38.225,76.5
78380,21.77,39.218,78.4
78390,21.77,38.401,76.8
78400,21.78,37.581,75.2
78410,21.78,38.091,76.2
78420,21.78,38.324,76.6
78430,21.79,37.975,75.9
78440,21.79,38.581,77.2
78450,21.79,38.834,77.7
78460,21.79,38.027,76.1
78470,21.8,38.802,77.6
78480,21.8,37.97,75.9
78490,21.8,39.646,79.3
78500,21.81,38.782,77.6
78510,21.81,38.511,77.0
78520,21.81,37.791,75.6
78530,21.81,38.665,77.3
78540,21.82,39.401,78.8
78550,21.82,39.22,78.4
78560,21.82,37.929,75.9
78570,21.82,39.367,78.7
78580,21.83,37.967,75.9
78590,21.83,37.558,75.1
78600,21.83,38.177,76.4
78610,21.84,38.237,76.5
78620,21.84,38.453,76.9
78630,21.84,38.686,77.4
78640,21.84,38.908,77.8
78650,21.85,38.66,77.3
78660,21.85,38.869,77.7
78670,21.85,38.644,77.3
78680,21.86,37.845,75.7
78690,21.86,38.638,77.3
78700,21.86,37.711,75.4
78710,21.86,38.527,77.1
78720,21.87,38.136,76.3
78730,21.87,38.032,76.1
78740,21.87,38.801,77.6
78750,21.88,37.457,74.9
78760,21.88,37.67,75.3
78770,21.88,38.017,76.0
78780,21.88,37.731,75.5
78790,21.89,38.186,76.4
78800,21.89,38.53,77.1
78810,21.89,38.147,76.3
78820,21.89,38.16,76.3
78830,21.9,38.706,77.4
78840,21.9,38.37,76.7
78850,21.9,37.533,75.1
78860,21.91,38.13,76.3
78870,21.91,39.045,78.1
78880,21.91,38.03,76.1
78890,21.91,38.58,77.2
78900,21.92,38.693,77.4
78910,21.92,38.069,76.1
78920,21.92,38.385,76.8
78930,21.93,38.103,76.2
78940,21.93,37.795,75.6
78950,21.93,38.484,77.0
78960,21.93,37.811,75.6
78970,21.94,37.885,75.8
78980,21.94,37.928,75.9
78990,21.94,38.579,77.2
79000,21.94,38.017,76.0
79010,21.95,37.557,75.1
79020,21.95,37.678,75.4
79030,21.95,38.418,76.8
79040,21.96,38.125,76.2
79050,21.96,38.147,76.3
79060,21.96,38.353,76.7
79070,21.96,38.309,76.6
79080,21.97,38.248,76.5
79090,21.97,38.256,76.5
79100,21.97,38.354,76.7
79110,21.98,38.403,76.8
79120,21.98,37.741,75.5
79130,21.98,37.656,75.3
79140,21.98,37.7,75.4
79150,21.99,37.974,75.9
79160,21.99,36.573,73.1
79170,21.99,37.41,74.8
79180,21.99,37.689,75.4
79190,22.0,37.906,75.8
79200,22.0,37.862,75.7
79210,22.0,37.703,75.4
79220,22.01,37.777,75.6
79230,22.01,37.226,74.5
79240,22.01,38.17,76.3
79250,22.01,38.27,76.5
79260,22.02,38.318,76.6
79270,22.02,37.684,75.4
79280,22.02,38.382,76.8
79290,22.02,38.563,77.1
79300,22.03,38.208,76.4
79310,22.03,38.167,76.3
79320,22.03,37.649,75.3
79330,22.04,37.561,75.1
79340,22.04,38.352,76.7
79350,22.04,38.116,76.2
79360,22.04,37.424,74.8
79370,22.05,37.668,75.3
79380,22.05,38.173,76.3
79390,22.05,37.391,74.8
79400,22.06,36.787,73.6
79410,22.06,37.865,75.7
79420,22.06,38.003,76.0
79430,22.06,38.071,76.1
79440,22.07,38.118,76.2
79450,22.07,37.135,74.3
79460,22.07,38.112,76.2
79470,22.07,37.663,75.3
79480,22.08,38.125,76.3
79490,22.08,38.678,77.4
79500,22.08,37.728,75.5
79510,22.09,37.148,74.3
79520,22.09,38.32,76.6
79530,22.09,38.35,76.7
79540,22.09,38.289,76.6
79550,22.1,38.506,77.0
79560,22.1,38.672,77.3
79570,22.1,38.012,76.0
79580,22.11,37.869,75.7
79590,22.11,38.158,76.3
79600,22.11,37.943,75.9
79610,22.11,37.845,75.7
79620,22.12,38.571,77.1
79630,22.12,37.657,75.3
79640,22.12,38.35,76.7
79650,22.12,37.442,74.9
79660,22.13,38.527,77.1
79670,22.13,38.597,77.2
79680,22.13,38.757,77.5
79690,22.14,37.671,75.3
79700,22.14,37.898,75.8
79710,22.14,37.994,76.0
79720,22.14,38.151,76.3
79730,22.15,37.777,75.6
79740,22.15,37.748,75.5
79750,22.15,38.28,76.6
79760,22.16,38.015,76.0
79770,22.16,37.57,75.1
79780,22.16,37.602,75.2
79790,22.16,37.875,75.8
79800,22.17,38.027,76.1
79810,22.17,37.667,75.3
79820,22.17,36.969,73.9
79830,22.18,39.132,78.3
79840,22.18,38.776,77.6
79850,22.18,37.391,74.8
79860,22.18,38.352,76.7
79870,22.19,38.378,76.8
79880,22.19,38.131,76.3
79890,22.19,38.285,76.6
79900,22.19,37.434,74.9
79910,22.2,38.664,77.3
79920,22.2,38.235,76.5
79930,22.2,37.316,74.6
79940,22.21,37.531,75.1
79950,22.21,37.764,75.5
79960,22.21,36.804,73.6
79970,22.21,38.159,76.3
79980,22.22,38.037,76.1
79990,22.22,37.048,74.1
80000,22.22,38.06,76.1
80010,22.23,39.042,78.1
80020,22.23,38.193,76.4
80030,22.23,37.901,75.8
80040,22.23,38.281,76.6
80050,22.24,37.751,75.5
80060,22.24,37.569,75.1
80070,22.24,38.138,76.3
80080,22.24,38.138,76.3
80090,22.25,38.48,77.0
80100,22.25,37.075,74.1
80110,22.25,38.013,76.0
80120,22.26,37.38,74.8
80130,22.26,37.153,74.3
80140,22.26,37.726,75.5
80150,22.26,37.907,75.8
80160,22.27,38.938,77.9
80170,22.27,37.505,75.0
80180,22.27,38.01,76.0
80190,22.27,38.299,76.6
80200,22.28,36.98,74.0
80210,22.28,37.668,75.3
80220,22.28,37.867,75.7
80230,22.29,38.144,76.3
80240,22.29,37.432,74.9
80250,22.29,37.468,74.9
80260,22.29,38.423,76.8
80270,22.3,37.785,75.6
80280,22.3,37.609,75.2
80290,22.3,39.169,78.3
80300,22.31,37.041,74.1
80310,22.31,38.101,76.2
80320,22.31,37.93,75.9
80330,22.31,38.929,77.9
80340,22.32,37.462,74.9
80350,22.32,38.736,77.5
80360,22.32,37.218,74.4
80370,22.32,37.944,75.9
80380,22.33,38.017,76.0
80390,22.33,38.802,77.6
80400,22.33,37.584,75.2
80410,22.34,37.916,75.8
80420,22.34,37.376,74.8
80430,22.34,37.691,75.4
80440,22.34,38.334,76.7
80450,22.35,37.766,75.5
80460,22.35,38.129,76.3
80470,22.35,37.975,76.0
80480,22.36,37.415,74.8
80490,22.36,37.834,75.7
80500,22.36,38.262,76.5
80510,22.36,38.421,76.8
80520,22.37,37.819,75.6
80530,22.37,37.239,74.5
80540,22.37,36.995,74.0
80550,22.38,38.364,76.7
80560,22.38,37.645,75.3
80570,22.38,36.973,73.9
80580,22.38,38.065,76.1
80590,22.39,38.22,76.4
80600,22.39,37.194,74.4
80610,22.39,37.261,74.5
80620,22.39,38.231,76.5
80630,22.4,37.961,75.9
80640,22.4,37.12,74.2
80650,22.4,38.867,77.7
80660,22.41,36.949,73.9
80670,22.41,37.628,75.3
80680,22.41,37.961,75.9
80690,22.41,38.007,76.0
80700,22.42,39.184,78.4
80710,22.42,38.146,76.3
80720,22.42,38.232,76.5
80730,22.43,37.126,74.3
80740,22.43,38.46,76.9
80750,22.43,37.881,75.8
80760,22.43,38.711,77.4
80770,22.44,38.39,76.8
80780,22.44,37.518,75.0
80790,22.44,38.459,76.9
80800,22.44,37.112,74.2
80810,22.45,37.528,75.1
80820,22.45,37.108,74.2
80830,22.45,37.887,75.8
80840,22.46,39.011,78.0
80850,22.46,37.756,75.5
80860,22.46,37.69,75.4
80870,22.46,37.915,75.8
80880,22.47,38.339,76.7
80890,22.47,38.141,76.3
80900,22.47,37.472,74.9
80910,22.48,38.319,76.6
80920,22.48,38.383,76.8
80930,22.48,37.82,75.6
80940,22.48,37.86,75.7
80950,22.49,37.752,75.5
80960,22.49,37.62,75.2
80970,22.49,37.426,74.9
80980,22.49,38.576,77.2
80990,22.5,38.109,76.2
81000,22.5,38.007,76.0
81010,22.5,38.332,76.7
81020,22.51,37.205,74.4
81030,22.51,38.348,76.7
81040,22.51,38.118,76.2
81050,22.51,38.218,76.4
81060,22.52,37.8,75.6
81070,22.52,38.112,76.2
81080,22.52,38.01,76.0
81090,22.52,38.651,77.3
81100,22.53,38.001,76.0
81110,22.53,38.226,76.5
81120,22.53,37.54,75.1
81130,22.54,38.018,76.0
81140,22.54,37.022,74.0
81150,22.54,37.899,75.8
81160,22.54,37.655,75.3
81170,22.55,36.861,73.7
81180,22.55,37.621,75.2
81190,22.55,38.524,77.0
81200,22.56,37.595,75.2
81210,22.56,38.061,76.1
81220,22.56,37.719,75.4
81230,22.56,38.576,77.2
81240,22.57,37.924,75.8
81250,22.57,37.935,75.9
81260,22.57,37.824,75.6
81270,22.57,37.71,75.4
81280,22.58,38.683,77.4
81290,22.58,38.066,76.1
81300,22.58,37.823,75.6
81310,22.59,37.908,75.8
81320,22.59,37.696,75.4
81330,22.59,37.671,75.3
81340,22.59,38.594,77.2
81350,22.6,37.693,75.4
81360,22.6,38.128,76.3
81370,22.6,38.236,76.5
81380,22.61,37.88,75.8
81390,22.61,37.56,75.1
81400,22.61,38.354,76.7
81410,22.61,37.966,75.9
81420,22.62,38.027,76.1
81430,22.62,38.638,77.3
81440,22.62,38.052,76.1
81450,22.62,38.01,76.0
81460,22.63,37.66,75.3
81470,22.63,36.623,73.2
81480,22.63,38.751,77.5
81490,22.64,37.651,75.3
81500,22.64,37.195,74.4
81510,22.64,37.265,74.5
81520,22.64,37.61,75.2
81530,22.65,38.285,76.6
81540,22.65,37.265,74.5
81550,22.65,38.176,76.4
81560,22.66,36.75,73.5
81570,22.66,38.516,77.0
81580,22.66,38.269,76.5
81590,22.66,38.308,76.6
81600,22.67,37.025,74.0
81610,22.67,37.607,75.2
81620,22.67,38.116,76.2
81630,22.68,38.169,76.3
81640,22.68,37.785,75.6
81650,22.68,38.56,77.1
81660,22.68,38.787,77.6
81670,22.69,37.803,75.6
81680,22.69,37.086,74.2
81690,22.69,37.9,75.8
81700,22.69,38.03,76.1
81710,22.7,38.629,77.3
81720,22.7,38.519,77.0
81730,22.7,37.611,75.2
81740,22.71,37.779,75.6
81750,22.71,37.696,75.4
81760,22.71,37.421,74.8
81770,22.71,37.209,74.4
81780,22.72,37.518,75.0
81790,22.72,38.017,76.0
81800,22.72,38.127,76.3
81810,22.73,37.877,75.8
81820,22.73,37.243,74.5
81830,22.73,38.231,76.5
81840,22.73,37.733,75.5
81850,22.74,38.841,77.7
81860,22.74,38.726,77.5
81870,22.74,37.538,75.1
81880,22.74,38.116,76.2
81890,22.75,38.261,76.5
81900,22.75,37.715,75.4
81910,22.75,37.809,75.6
81920,22.76,37.211,74.4
81930,22.76,37.474,74.9
81940,22.76,37.199,74.4
81950,22.76,37.976,76.0
81960,22.77,38.718,77.4
81970,22.77,37.819,75.6
81980,22.77,38.11,76.2
81990,22.77,38.164,76.3
82000,22.78,37.438,74.9
82010,22.78,37.369,74.7
82020,22.78,38.229,76.5
82030,22.79,38.34,76.7
82040,22.79,37.644,75.3
82050,22.79,37.92,75.8
82060,22.79,38.264,76.5
82070,22.8,37.544,75.1
82080,22.8,37.861,75.7
82090,22.8,37.12,74.2
82100,22.81,37.474,74.9
82110,22.81,38.012,76.0
82120,22.81,37.791,75.6
82130,22.81,37.578,75.2
82140,22.82,37.331,74.7
82150,22.82,38.087,76.2
82160,22.82,37.403,74.8
82170,22.82,38.146,76.3
82180,22.83,38.111,76.2
82190,22.83,38.301,76.6
82200,22.83,38.717,77.4
82210,22.84,37.92,75.8
82220,22.84,38.073,76.1
82230,22.84,37.9,75.8
82240,22.84,37.384,74.8
82250,22.85,37.761,75.5
82260,22.85,38.132,76.3
82270,22.85,38.426,76.9
82280,22.86,37.561,75.1
82290,22.86,36.724,73.4
82300,22.86,37.715,75.4
82310,22.86,38.119,76.2
82320,22.87,38.109,76.2
82330,22.87,37.051,74.1
82340,22.87,37.829,75.7
82350,22.88,38.198,76.4
82360,22.88,38.624,77.2
82370,22.88,37.721,75.4
82380,22.88,38.019,76.0
82390,22.89,39.702,79.4
82400,22.89,37.56,75.1
82410,22.89,37.821,75.6
82420,22.89,38.277,76.6
82430,22.9,38.06,76.1
82440,22.9,37.68,75.4
82450,22.9,38.034,76.1
82460,22.91,39.098,78.2
82470,22.91,37.852,75.7
82480,22.91,37.1,74.2
82490,22.91,38.313,76.6
82500,22.92,37.795,75.6
82510,22.92,37.539,75.1
82520,22.92,36.857,73.7
82530,22.93,37.553,75.1
82540,22.93,37.885,75.8
82550,22.93,38.443,76.9
82560,22.93,37.454,74.9
82570,22.94,36.883,73.8
82580,22.94,38.208,76.4
82590,22.94,38.557,77.1
82600,22.94,38.076,76.2
82610,22.95,38.361,76.7
82620,22.95,38.438,76.9
82630,22.95,37.416,74.8
82640,22.96,37.731,75.5
82650,22.96,38.083,76.2
82660,22.96,37.687,75.4
82670,22.96,38.986,78.0
82680,22.97,37.992,76.0
82690,22.97,38.853,77.7
82700,22.97,38.523,77.0
82710,22.98,38.382,76.8
82720,22.98,37.501,75.0
82730,22.98,37.574,75.1
82740,22.98,37.249,74.5
82750,22.99,36.935,73.9
82760,22.99,37.264,74.5
82770,22.99,37.431,74.9
82780,22.99,37.835,75.7
82790,23.0,37.855,75.7
82800,23.0,38.17,76.3
82810,23.0,37.816,75.6
82820,23.01,38.725,77.5
82830,23.01,37.895,75.8
82840,23.01,37.761,75.5
82850,23.01,37.435,74.9
82860,23.02,37.45,74.9
82870,23.02,38.334,76.7
82880,23.02,36.547,73.1
82890,23.02,38.239,76.5
82900,23.03,37.893,75.8
82910,23.03,38.507,77.0
82920,23.03,37.529,75.1
82930,23.04,37.427,74.9
82940,23.04,37.71,75.4
82950,23.04,37.914,75.8
82960,23.04,37.818,75.6
82970,23.05,38.664,77.3
82980,23.05,38.057,76.1
82990,23.05,37.298,74.6
83000,23.06,38.975,77.9
83010,23.06,37.409,74.8
83020,23.06,37.63,75.3
83030,23.06,39.092,78.2
83040,23.07,37.165,74.3
83050,23.07,37.591,75.2
83060,23.07,37.655,75.3
83070,23.07,38.465,76.9
83080,23.08,38.544,77.1
83090,23.08,37.698,75.4
83100,23.08,38.277,76.6
83110,23.09,37.549,75.1
83120,23.09,37.22,74.4
83130,23.09,37.935,75.9
83140,23.09,37.351,74.7
83150,23.1,37.163,74.3
83160,23.1,37.478,75.0
83170,23.1,38.07,76.1
83180,23.11,37.533,75.1
83190,23.11,37.692,75.4
83200,23.11,38.674,77.3
83210,23.11,37.572,75.1
83220,23.12,37.4,74.8
83230,23.12,37.572,75.1
83240,23.12,37.265,74.5
83250,23.12,36.445,72.9
83260,23.13,38.519,77.0
83270,23.13,37.803,75.6
83280,23.13,37.888,75.8
83290,23.14,37.939,75.9
83300,23.14,38.649,77.3
83310,23.14,37.688,75.4
83320,23.14,37.356,74.7
83330,23.15,37.598,75.2
83340,23.15,37.74,75.5
83350,23.15,37.671,75.3
83360,23.16,37.145,74.3
83370,23.16,38.197,76.4
83380,23.16,37.874,75.7
83390,23.16,37.268,74.5
83400,23.17,37.797,75.6
83410,23.17,38.403,76.8
83420,23.17,38.277,76.6
83430,23.18,37.89,75.8
83440,23.18,38.005,76.0
83450,23.18,37.457,74.9
83460,23.18,38.285,76.6
83470,23.19,38.112,76.2
83480,23.19,38.239,76.5
83490,23.19,38.671,77.3
83500,23.19,37.797,75.6
83510,23.2,38.056,76.1
83520,23.2,37.237,74.5
83530,23.2,37.584,75.2
83540,23.21,38.471,76.9
