time_sec,hour_of_day,power_mw,irradiance_w_m2
72640,20.18,0.0,0.0
72650,20.18,0.0,0.0
72660,20.18,0.0,0.0
72670,20.19,0.0,0.0
72680,20.19,0.0,0.0
72690,20.19,0.0,0.0
72700,20.19,0.0,0.0
72710,20.2,0.0,0.0
72720,20.2,0.0,0.0
72730,20.2,0.0,0.0
72740,20.21,0.0,0.0
72750,20.21,0.0,0.0
72760,20.21,0.0,0.0
72770,20.21,0.0,0.0
72780,20.22,0.0,0.0
72790,20.22,0.0,0.0
72800,20.22,0.0,0.0
72810,20.23,0.0,0.0
72820,20.23,0.0,0.0
72830,20.23,0.0,0.0
72840,20.23,0.0,0.0
72850,20.24,0.0,0.0
72860,20.24,0.0,0.0
72870,20.24,0.0,0.0
72880,20.24,0.0,0.0
72890,20.25,0.0,0.0
72900,20.25,0.0,0.0
72910,20.25,0.0,0.0
72920,20.26,0.0,0.0
72930,20.26,0.0,0.0
72940,20.26,0.0,0.0
72950,20.26,0.0,0.0
72960,20.27,0.0,0.0
72970,20.27,0.0,0.0
72980,20.27,0.0,0.0
72990,20.27,0.0,0.0
73000,20.28,0.0,0.0
73010,20.28,0.0,0.0
73020,20.28,0.0,0.0
73030,20.29,0.0,0.0
73040,20.29,0.0,0.0
73050,20.29,0.0,0.0
73060,20.29,0.0,0.0
73070,20.3,0.0,0.0
73080,20.3,0.0,0.0
73090,20.3,0.0,0.0
73100,20.31,0.0,0.0
73110,20.31,0.0,0.0
73120,20.31,0.0,0.0
73130,20.31,0.0,0.0
73140,20.32,0.0,0.0
73150,20.32,0.0,0.0
73160,20.32,0.0,0.0
73170,20.32,0.0,0.0
73180,20.33,0.0,0.0
73190,20.33,0.0,0.0
73200,20.33,0.0,0.0
73210,20.34,0.0,0.0
73220,20.34,0.0,0.0
73230,20.34,0.0,0.0
73240,20.34,0.0,0.0
73250,20.35,0.0,0.0
73260,20.35,0.0,0.0
73270,20.35,0.0,0.0
73280,20.36,0.0,0.0
73290,20.36,0.0,0.0
73300,20.36,0.0,0.0
73310,20.36,0.0,0.0
73320,20.37,0.0,0.0
73330,20.37,0.0,0.0
73340,20.37,0.0,0.0
73350,20.38,0.0,0.0
73360,20.38,0.0,0.0
73370,20.38,0.0,0.0
73380,20.38,0.0,0.0
73390,20.39,0.0,0.0
73400,20.39,0.0,0.0
73410,20.39,0.0,0.0
73420,20.39,0.0,0.0
73430,20.4,0.0,0.0
73440,20.4,0.0,0.0
73450,20.4,0.0,0.0
73460,20.41,0.0,0.0
73470,20.41,0.0,0.0
73480,20.41,0.0,0.0
73490,20.41,0.0,0.0
73500,20.42,0.0,0.0
73510,20.42,0.0,0.0
73520,20.42,0.0,0.0
73530,20.43,0.0,0.0
73540,20.43,0.0,0.0
73550,20.43,0.0,0.0
73560,20.43,0.0,0.0
73570,20.44,0.0,0.0
73580,20.44,0.0,0.0
73590,20.44,0.0,0.0
73600,20.44,0.0,0.0
73610,20.45,0.0,0.0
73620,20.45,0.0,0.0
73630,20.45,0.0,0.0
73640,20.46,0.0,0.0
73650,20.46,0.0,0.0
73660,20.46,0.0,0.0
73670,20.46,0.0,0.0
73680,20.47,0.0,0.0
73690,20.47,0.0,0.0
73700,20.47,0.0,0.0
73710,20.48,0.0,0.0
73720,20.48,0.0,0.0
73730,20.48,0.0,0.0
73740,20.48,0.0,0.0
73750,20.49,0.0,0.0
73760,20.49,0.0,0.0
73770,20.49,0.0,0.0
73780,20.49,0.0,0.0
73790,20.5,0.0,0.0
73800,20.5,0.0,0.0
73810,20.5,0.0,0.0
73820,20.51,0.0,0.0
73830,20.51,0.0,0.0
73840,20.51,0.0,0.0
73850,20.51,0.0,0.0
73860,20.52,0.0,0.0
73870,20.52,0.0,0.0
73880,20.52,0.0,0.0
73890,20.52,0.0,0.0
73900,20.53,0.0,0.0
73910,20.53,0.0,0.0
73920,20.53,0.0,0.0
73930,20.54,0.0,0.0
73940,20.54,0.0,0.0
73950,20.54,0.0,0.0
73960,20.54,0.0,0.0
73970,20.55,0.0,0.0
73980,20.55,0.0,0.0
73990,20.55,0.0,0.0
74000,20.56,0.0,0.0
74010,20.56,0.0,0.0
74020,20.56,0.0,0.0
74030,20.56,0.0,0.0
74040,20.57,0.0,0.0
74050,20.57,0.0,0.0
74060,20.57,0.0,0.0
74070,20.57,0.0,0.0
74080,20.58,0.0,0.0
74090,20.58,0.0,0.0
74100,20.58,0.0,0.0
74110,20.59,0.0,0.0
74120,20.59,0.0,0.0
74130,20.59,0.0,0.0
74140,20.59,0.0,0.0
74150,20.6,0.0,0.0
74160,20.6,0.0,0.0
74170,20.6,0.0,0.0
74180,20.61,0.0,0.0
74190,20.61,0.0,0.0
74200,20.61,0.0,0.0
74210,20.61,0.0,0.0
74220,20.62,0.0,0.0
74230,20.62,0.0,0.0
74240,20.62,0.0,0.0
74250,20.62,0.0,0.0
74260,20.63,0.0,0.0
74270,20.63,0.0,0.0
74280,20.63,0.0,0.0
74290,20.64,0.0,0.0
74300,20.64,0.0,0.0
74310,20.64,0.0,0.0
74320,20.64,0.0,0.0
74330,20.65,0.0,0.0
74340,20.65,0.0,0.0
74350,20.65,0.0,0.0
74360,20.66,0.0,0.0
74370,20.66,0.0,0.0
74380,20.66,0.0,0.0
74390,20.66,0.0,0.0
74400,20.67,0.0,0.0
74410,20.67,0.0,0.0
74420,20.67,0.0,0.0
74430,20.68,0.0,0.0
74440,20.68,0.0,0.0
74450,20.68,0.0,0.0
74460,20.68,0.0,0.0
74470,20.69,0.0,0.0
74480,20.69,0.0,0.0
74490,20.69,0.0,0.0
74500,20.69,0.0,0.0
74510,20.7,0.0,0.0
74520,20.7,0.0,0.0
74530,20.7,0.0,0.0
74540,20.71,0.0,0.0
74550,20.71,0.0,0.0
74560,20.71,0.0,0.0
74570,20.71,0.0,0.0
74580,20.72,0.0,0.0
74590,20.72,0.0,0.0
74600,20.72,0.0,0.0
74610,20.73,0.0,0.0
74620,20.73,0.0,0.0
74630,20.73,0.0,0.0
74640,20.73,0.0,0.0
74650,20.74,0.0,0.0
74660,20.74,0.0,0.0
74670,20.74,0.0,0.0
74680,20.74,0.0,0.0
74690,20.75,0.0,0.0
74700,20.75,0.0,0.0
74710,20.75,0.0,0.0
74720,20.76,0.0,0.0
74730,20.76,0.0,0.0
74740,20.76,0.0,0.0
74750,20.76,0.0,0.0
74760,20.77,0.0,0.0
74770,20.77,0.0,0.0
74780,20.77,0.0,0.0
74790,20.77,0.0,0.0
74800,20.78,0.0,0.0
74810,20.78,0.0,0.0
74820,20.78,0.0,0.0
74830,20.79,0.0,0.0
74840,20.79,0.0,0.0
74850,20.79,0.0,0.0
74860,20.79,0.0,0.0
74870,20.8,0.0,0.0
74880,20.8,0.0,0.0
74890,20.8,0.0,0.0
74900,20.81,0.0,0.0
74910,20.81,0.0,0.0
74920,20.81,0.0,0.0
74930,20.81,0.0,0.0
74940,20.82,0.0,0.0
74950,20.82,0.0,0.0
74960,20.82,0.0,0.0
74970,20.82,0.0,0.0
74980,20.83,0.0,0.0
74990,20.83,0.0,0.0
75000,20.83,0.0,0.0
75010,20.84,0.0,0.0
75020,20.84,0.0,0.0
75030,20.84,0.0,0.0
75040,20.84,0.0,0.0
75050,20.85,0.0,0.0
75060,20.85,0.0,0.0
75070,20.85,0.0,0.0
75080,20.86,0.0,0.0
75090,20.86,0.0,0.0
75100,20.86,0.0,0.0
75110,20.86,0.0,0.0
75120,20.87,0.0,0.0
75130,20.87,0.0,0.0
75140,20.87,0.0,0.0
75150,20.88,0.0,0.0
75160,20.88,0.0,0.0
75170,20.88,0.0,0.0
75180,20.88,0.0,0.0
75190,20.89,0.0,0.0
75200,20.89,0.0,0.0
75210,20.89,0.0,0.0
75220,20.89,0.0,0.0
75230,20.9,0.0,0.0
75240,20.9,0.0,0.0
75250,20.9,0.0,0.0
75260,20.91,0.0,0.0
75270,20.91,0.0,0.0
75280,20.91,0.0,0.0
75290,20.91,0.0,0.0
75300,20.92,0.0,0.0
75310,20.92,0.0,0.0
75320,20.92,0.0,0.0
75330,20.93,0.0,0.0
75340,20.93,0.0,0.0
75350,20.93,0.0,0.0
75360,20.93,0.0,0.0
75370,20.94,0.0,0.0
75380,20.94,0.0,0.0
75390,20.94,0.0,0.0
75400,20.94,0.0,0.0
75410,20.95,0.0,0.0
75420,20.95,0.0,0.0
75430,20.95,0.0,0.0
75440,20.96,0.0,0.0
75450,20.96,0.0,0.0
75460,20.96,0.0,0.0
75470,20.96,0.0,0.0
75480,20.97,0.0,0.0
75490,20.97,0.0,0.0
75500,20.97,0.0,0.0
75510,20.98,0.0,0.0
75520,20.98,0.0,0.0
75530,20.98,0.0,0.0
75540,20.98,0.0,0.0
75550,20.99,0.0,0.0
75560,20.99,0.0,0.0
75570,20.99,0.0,0.0
75580,20.99,0.0,0.0
75590,21.0,0.0,0.0
75600,21.0,0.0,0.0
75610,21.0,0.0,0.0
75620,21.01,0.0,0.0
75630,21.01,0.0,0.0
75640,21.01,0.0,0.0
75650,21.01,0.0,0.0
75660,21.02,0.0,0.0
75670,21.02,0.0,0.0
75680,21.02,0.0,0.0
75690,21.02,0.0,0.0
75700,21.03,0.0,0.0
75710,21.03,0.0,0.0
75720,21.03,0.0,0.0
75730,21.04,0.0,0.0
75740,21.04,0.0,0.0
75750,21.04,0.0,0.0
75760,21.04,0.0,0.0
75770,21.05,0.0,0.0
75780,21.05,0.0,0.0
75790,21.05,0.0,0.0
75800,21.06,0.0,0.0
75810,21.06,0.0,0.0
75820,21.06,0.0,0.0
75830,21.06,0.0,0.0
75840,21.07,0.0,0.0
75850,21.07,0.0,0.0
75860,21.07,0.0,0.0
75870,21.07,0.0,0.0
75880,21.08,0.0,0.0
75890,21.08,0.0,0.0
75900,21.08,0.0,0.0
75910,21.09,0.0,0.0
75920,21.09,0.0,0.0
75930,21.09,0.0,0.0
75940,21.09,0.0,0.0
75950,21.1,0.0,0.0
75960,21.1,0.0,0.0
75970,21.1,0.0,0.0
75980,21.11,0.0,0.0
75990,21.11,0.0,0.0
76000,21.11,0.0,0.0
76010,21.11,0.0,0.0
76020,21.12,0.0,0.0
76030,21.12,0.0,0.0
76040,21.12,0.0,0.0
76050,21.12,0.0,0.0
76060,21.13,0.0,0.0
76070,21.13,0.0,0.0
76080,21.13,0.0,0.0
76090,21.14,0.0,0.0
76100,21.14,0.0,0.0
76110,21.14,0.0,0.0
76120,21.14,0.0,0.0
76130,21.15,0.0,0.0
76140,21.15,0.0,0.0
76150,21.15,0.0,0.0
76160,21.16,0.0,0.0
76170,21.16,0.0,0.0
76180,21.16,0.0,0.0
76190,21.16,0.0,0.0
76200,21.17,0.0,0.0
76210,21.17,0.0,0.0
76220,21.17,0.0,0.0
76230,21.18,0.0,0.0
76240,21.18,0.0,0.0
76250,21.18,0.0,0.0
76260,21.18,0.0,0.0
76270,21.19,0.0,0.0
76280,21.19,0.0,0.0
76290,21.19,0.0,0.0
76300,21.19,0.0,0.0
76310,21.2,0.0,0.0
76320,21.2,0.0,0.0
76330,21.2,0.0,0.0
76340,21.21,0.0,0.0
76350,21.21,0.0,0.0
76360,21.21,0.0,0.0
76370,21.21,0.0,0.0
76380,21.22,0.0,0.0
76390,21.22,0.0,0.0
76400,21.22,0.0,0.0
76410,21.23,0.0,0.0
76420,21.23,0.0,0.0
76430,21.23,0.0,0.0
76440,21.23,0.0,0.0
76450,21.24,0.0,0.0
76460,21.24,0.0,0.0
76470,21.24,0.0,0.0
76480,21.24,0.0,0.0
76490,21.25,0.0,0.0
76500,21.25,0.0,0.0
76510,21.25,0.0,0.0
76520,21.26,0.0,0.0
76530,21.26,0.0,0.0
76540,21.26,0.0,0.0
76550,21.26,0.0,0.0
76560,21.27,0.0,0.0
76570,21.27,0.0,0.0
76580,21.27,0.0,0.0
76590,21.27,0.0,0.0
76600,21.28,0.0,0.0
76610,21.28,0.0,0.0
76620,21.28,0.0,0.0
76630,21.29,0.0,0.0
76640,21.29,0.0,0.0
76650,21.29,0.0,0.0
76660,21.29,0.0,0.0
76670,21.3,0.0,0.0
76680,21.3,0.0,0.0
76690,21.3,0.0,0.0
76700,21.31,0.0,0.0
76710,21.31,0.0,0.0
76720,21.31,0.0,0.0
76730,21.31,0.0,0.0
76740,21.32,0.0,0.0
76750,21.32,0.0,0.0
76760,21.32,0.0,0.0
76770,21.32,0.0,0.0
76780,21.33,0.0,0.0
76790,21.33,0.0,0.0
76800,21.33,0.0,0.0
76810,21.34,0.0,0.0
76820,21.34,0.0,0.0
76830,21.34,0.0,0.0
76840,21.34,0.0,0.0
76850,21.35,0.0,0.0
76860,21.35,0.0,0.0
76870,21.35,0.0,0.0
76880,21.36,0.0,0.0
76890,21.36,0.0,0.0
76900,21.36,0.0,0.0
76910,21.36,0.0,0.0
76920,21.37,0.0,0.0
76930,21.37,0.0,0.0
76940,21.37,0.0,0.0
76950,21.38,0.0,0.0
76960,21.38,0.0,0.0
76970,21.38,0.0,0.0
76980,21.38,0.0,0.0
76990,21.39,0.0,0.0
77000,21.39,0.0,0.0
77010,21.39,0.0,0.0
77020,21.39,0.0,0.0
77030,21.4,0.0,0.0
77040,21.4,0.0,0.0
77050,21.4,0.0,0.0
77060,21.41,0.0,0.0
77070,21.41,0.0,0.0
77080,21.41,0.0,0.0
77090,21.41,0.0,0.0
77100,21.42,0.0,0.0
77110,21.42,0.0,0.0
77120,21.42,0.0,0.0
77130,21.43,0.0,0.0
77140,21.43,0.0,0.0
77150,21.43,0.0,0.0
77160,21.43,0.0,0.0
77170,21.44,0.0,0.0
77180,21.44,0.0,0.0
77190,21.44,0.0,0.0
77200,21.44,0.0,0.0
77210,21.45,0.0,0.0
77220,21.45,0.0,0.0
77230,21.45,0.0,0.0
77240,21.46,0.0,0.0
77250,21.46,0.0,0.0
77260,21.46,0.0,0.0
77270,21.46,0.0,0.0
77280,21.47,0.0,0.0
77290,21.47,0.0,0.0
77300,21.47,0.0,0.0
77310,21.48,0.0,0.0
77320,21.48,0.0,0.0
77330,21.48,0.0,0.0
77340,21.48,0.0,0.0
77350,21.49,0.0,0.0
77360,21.49,0.0,0.0
77370,21.49,0.0,0.0
77380,21.49,0.0,0.0
77390,21.5,0.0,0.0
77400,21.5,0.0,0.0
77410,21.5,0.0,0.0
77420,21.51,0.0,0.0
77430,21.51,0.0,0.0
77440,21.51,0.0,0.0
77450,21.51,0.0,0.0
77460,21.52,0.0,0.0
77470,21.52,0.0,0.0
77480,21.52,0.0,0.0
77490,21.52,0.0,0.0
77500,21.53,0.0,0.0
77510,21.53,0.0,0.0
77520,21.53,0.0,0.0
77530,21.54,0.0,0.0
77540,21.54,0.0,0.0
77550,21.54,0.0,0.0
77560,21.54,0.0,0.0
77570,21.55,0.0,0.0
77580,21.55,0.0,0.0
77590,21.55,0.0,0.0
77600,21.56,0.0,0.0
77610,21.56,0.0,0.0
77620,21.56,0.0,0.0
77630,21.56,0.0,0.0
77640,21.57,0.0,0.0
77650,21.57,0.0,0.0
77660,21.57,0.0,0.0
77670,21.57,0.0,0.0
77680,21.58,0.0,0.0
77690,21.58,0.0,0.0
77700,21.58,0.0,0.0
77710,21.59,0.0,0.0
77720,21.59,0.0,0.0
77730,21.59,0.0,0.0
77740,21.59,0.0,0.0
77750,21.6,0.0,0.0
77760,21.6,0.0,0.0
77770,21.6,0.0,0.0
77780,21.61,0.0,0.0
77790,21.61,0.0,0.0
77800,21.61,0.0,0.0
77810,21.61,0.0,0.0
77820,21.62,0.0,0.0
77830,21.62,0.0,0.0
77840,21.62,0.0,0.0
77850,21.62,0.0,0.0
77860,21.63,0.0,0.0
77870,21.63,0.0,0.0
77880,21.63,0.0,0.0
77890,21.64,0.0,0.0
77900,21.64,0.0,0.0
77910,21.64,0.0,0.0
77920,21.64,0.0,0.0
77930,21.65,0.0,0.0
77940,21.65,0.0,0.0
77950,21.65,0.0,0.0
77960,21.66,0.0,0.0
77970,21.66,0.0,0.0
77980,21.66,0.0,0.0
77990,21.66,0.0,0.0
78000,21.67,0.0,0.0
78010,21.67,0.0,0.0
78020,21.67,0.0,0.0
78030,21.68,0.0,0.0
78040,21.68,0.0,0.0
78050,21.68,0.0,0.0
78060,21.68,0.0,0.0
78070,21.69,0.0,0.0
78080,21.69,0.0,0.0
78090,21.69,0.0,0.0
78100,21.69,0.0,0.0
78110,21.7,0.0,0.0
78120,21.7,0.0,0.0
78130,21.7,0.0,0.0
78140,21.71,0.0,0.0
78150,21.71,0.0,0.0
78160,21.71,0.0,0.0
78170,21.71,0.0,0.0
78180,21.72,0.0,0.0
78190,21.72,0.0,0.0
78200,21.72,0.0,0.0
78210,21.73,0.0,0.0
78220,21.73,0.0,0.0
78230,21.73,0.0,0.0
78240,21.73,0.0,0.0
78250,21.74,0.0,0.0
78260,21.74,0.0,0.0
78270,21.74,0.0,0.0
78280,21.74,0.0,0.0
78290,21.75,0.0,0.0
78300,21.75,0.0,0.0
78310,21.75,0.0,0.0
78320,21.76,0.0,0.0
78330,21.76,0.0,0.0
78340,21.76,0.0,0.0
78350,21.76,0.0,0.0
78360,21.77,0.0,0.0
78370,21.77,0.0,0.0
78380,21.77,0.0,0.0
78390,21.77,0.0,0.0
78400,21.78,0.0,0.0
78410,21.78,0.0,0.0
78420,21.78,0.0,0.0
78430,21.79,0.0,0.0
78440,21.79,0.0,0.0
78450,21.79,0.0,0.0
78460,21.79,0.0,0.0
78470,21.8,0.0,0.0
78480,21.8,0.0,0.0
78490,21.8,0.0,0.0
78500,21.81,0.0,0.0
78510,21.81,0.0,0.0
78520,21.81,0.0,0.0
78530,21.81,0.0,0.0
78540,21.82,0.0,0.0
78550,21.82,0.0,0.0
78560,21.82,0.0,0.0
78570,21.82,0.0,0.0
78580,21.83,0.0,0.0
78590,21.83,0.0,0.0
78600,21.83,0.0,0.0
78610,21.84,0.0,0.0
78620,21.84,0.0,0.0
78630,21.84,0.0,0.0
78640,21.84,0.0,0.0
78650,21.85,0.0,0.0
78660,21.85,0.0,0.0
78670,21.85,0.0,0.0
78680,21.86,0.0,0.0
78690,21.86,0.0,0.0
78700,21.86,0.0,0.0
78710,21.86,0.0,0.0
78720,21.87,0.0,0.0
78730,21.87,0.0,0.0
78740,21.87,0.0,0.0
78750,21.88,0.0,0.0
78760,21.88,0.0,0.0
78770,21.88,0.0,0.0
78780,21.88,0.0,0.0
78790,21.89,0.0,0.0
78800,21.89,0.0,0.0
78810,21.89,0.0,0.0
78820,21.89,0.0,0.0
78830,21.9,0.0,0.0
78840,21.9,0.0,0.0
78850,21.9,0.0,0.0
78860,21.91,0.0,0.0
78870,21.91,0.0,0.0
78880,21.91,0.0,0.0
78890,21.91,0.0,0.0
78900,21.92,0.0,0.0
78910,21.92,0.0,0.0
78920,21.92,0.0,0.0
78930,21.93,0.0,0.0
78940,21.93,0.0,0.0
78950,21.93,0.0,0.0
78960,21.93,0.0,0.0
78970,21.94,0.0,0.0
78980,21.94,0.0,0.0
78990,21.94,0.0,0.0
79000,21.94,0.0,0.0
79010,21.95,0.0,0.0
79020,21.95,0.0,0.0
79030,21.95,0.0,0.0
79040,21.96,0.0,0.0
79050,21.96,0.0,0.0
79060,21.96,0.0,0.0
79070,21.96,0.0,0.0
79080,21.97,0.0,0.0
79090,21.97,0.0,0.0
79100,21.97,0.0,0.0
79110,21.98,0.0,0.0
79120,21.98,0.0,0.0
79130,21.98,0.0,0.0
79140,21.98,0.0,0.0
79150,21.99,0.0,0.0
79160,21.99,0.0,0.0
79170,21.99,0.0,0.0
79180,21.99,0.0,0.0
79190,22.0,0.0,0.0
79200,22.0,0.0,0.0
79210,22.0,0.0,0.0
79220,22.01,0.0,0.0
79230,22.01,0.0,0.0
79240,22.01,0.0,0.0
79250,22.01,0.0,0.0
79260,22.02,0.0,0.0
79270,22.02,0.0,0.0
79280,22.02,0.0,0.0
79290,22.02,0.0,0.0
79300,22.03,0.0,0.0
79310,22.03,0.0,0.0
79320,22.03,0.0,0.0
79330,22.04,0.0,0.0
79340,22.04,0.0,0.0
79350,22.04,0.0,0.0
79360,22.04,0.0,0.0
79370,22.05,0.0,0.0
79380,22.05,0.0,0.0
79390,22.05,0.0,0.0
79400,22.06,0.0,0.0
79410,22.06,0.0,0.0
79420,22.06,0.0,0.0
79430,22.06,0.0,0.0
79440,22.07,0.0,0.0
79450,22.07,0.0,0.0
79460,22.07,0.0,0.0
79470,22.07,0.0,0.0
79480,22.08,0.0,0.0
79490,22.08,0.0,0.0
79500,22.08,0.0,0.0
79510,22.09,0.0,0.0
79520,22.09,0.0,0.0
79530,22.09,0.0,0.0
79540,22.09,0.0,0.0
79550,22.1,0.0,0.0
79560,22.1,0.0,0.0
79570,22.1,0.0,0.0
79580,22.11,0.0,0.0
79590,22.11,0.0,0.0
79600,22.11,0.0,0.0
79610,22.11,0.0,0.0
79620,22.12,0.0,0.0
79630,22.12,0.0,0.0
79640,22.12,0.0,0.0
79650,22.12,0.0,0.0
79660,22.13,0.0,0.0
79670,22.13,0.0,0.0
79680,22.13,0.0,0.0
79690,22.14,0.0,0.0
79700,22.14,0.0,0.0
79710,22.14,0.0,0.0
79720,22.14,0.0,0.0
79730,22.15,0.0,0.0
79740,22.15,0.0,0.0
79750,22.15,0.0,0.0
79760,22.16,0.0,0.0
79770,22.16,0.0,0.0
79780,22.16,0.0,0.0
79790,22.16,0.0,0.0
79800,22.17,0.0,0.0
79810,22.17,0.0,0.0
79820,22.17,0.0,0.0
79830,22.18,0.0,0.0
79840,22.18,0.0,0.0
79850,22.18,0.0,0.0
79860,22.18,0.0,0.0
79870,22.19,0.0,0.0
79880,22.19,0.0,0.0
79890,22.19,0.0,0.0
79900,22.19,0.0,0.0
79910,22.2,0.0,0.0
79920,22.2,0.0,0.0
79930,22.2,0.0,0.0
79940,22.21,0.0,0.0
79950,22.21,0.0,0.0
79960,22.21,0.0,0.0
79970,22.21,0.0,0.0
79980,22.22,0.0,0.0
79990,22.22,0.0,0.0
80000,22.22,0.0,0.0
80010,22.23,0.0,0.0
80020,22.23,0.0,0.0
80030,22.23,0.0,0.0
80040,22.23,0.0,0.0
80050,22.24,0.0,0.0
80060,22.24,0.0,0.0
80070,22.24,0.0,0.0
80080,22.24,0.0,0.0
80090,22.25,0.0,0.0
80100,22.25,0.0,0.0
80110,22.25,0.0,0.0
80120,22.26,0.0,0.0
80130,22.26,0.0,0.0
80140,22.26,0.0,0.0
80150,22.26,0.0,0.0
80160,22.27,0.0,0.0
80170,22.27,0.0,0.0
80180,22.27,0.0,0.0
80190,22.27,0.0,0.0
80200,22.28,0.0,0.0
80210,22.28,0.0,0.0
80220,22.28,0.0,0.0
80230,22.29,0.0,0.0
80240,22.29,0.0,0.0
80250,22.29,0.0,0.0
80260,22.29,0.0,0.0
80270,22.3,0.0,0.0
80280,22.3,0.0,0.0
80290,22.3,0.0,0.0
80300,22.31,0.0,0.0
80310,22.31,0.0,0.0
80320,22.31,0.0,0.0
80330,22.31,0.0,0.0
80340,22.32,0.0,0.0
80350,22.32,0.0,0.0
80360,22.32,0.0,0.0
80370,22.32,0.0,0.0
80380,22.33,0.0,0.0
80390,22.33,0.0,0.0
80400,22.33,0.0,0.0
80410,22.34,0.0,0.0
80420,22.34,0.0,0.0
80430,22.34,0.0,0.0
80440,22.34,0.0,0.0
80450,22.35,0.0,0.0
80460,22.35,0.0,0.0
80470,22.35,0.0,0.0
80480,22.36,0.0,0.0
80490,22.36,0.0,0.0
80500,22.36,0.0,0.0
80510,22.36,0.0,0.0
80520,22.37,0.0,0.0
80530,22.37,0.0,0.0
80540,22.37,0.0,0.0
80550,22.38,0.0,0.0
80560,22.38,0.0,0.0
80570,22.38,0.0,0.0
80580,22.38,0.0,0.0
80590,22.39,0.0,0.0
80600,22.39,0.0,0.0
80610,22.39,0.0,0.0
80620,22.39,0.0,0.0
80630,22.4,0.0,0.0
80640,22.4,0.0,0.0
80650,22.4,0.0,0.0
80660,22.41,0.0,0.0
80670,22.41,0.0,0.0
80680,22.41,0.0,0.0
80690,22.41,0.0,0.0
80700,22.42,0.0,0.0
80710,22.42,0.0,0.0
80720,22.42,0.0,0.0
80730,22.43,0.0,0.0
80740,22.43,0.0,0.0
80750,22.43,0.0,0.0
80760,22.43,0.0,0.0
80770,22.44,0.0,0.0
80780,22.44,0.0,0.0
80790,22.44,0.0,0.0
80800,22.44,0.0,0.0
80810,22.45,0.0,0.0
80820,22.45,0.0,0.0
80830,22.45,0.0,0.0
80840,22.46,0.0,0.0
80850,22.46,0.0,0.0
80860,22.46,0.0,0.0
80870,22.46,0.0,0.0
80880,22.47,0.0,0.0
80890,22.47,0.0,0.0
80900,22.47,0.0,0.0
80910,22.48,0.0,0.0
80920,22.48,0.0,0.0
80930,22.48,0.0,0.0
80940,22.48,0.0,0.0
80950,22.49,0.0,0.0
80960,22.49,0.0,0.0
80970,22.49,0.0,0.0
80980,22.49,0.0,0.0
80990,22.5,0.0,0.0
81000,22.5,0.0,0.0
81010,22.5,0.0,0.0
81020,22.51,0.0,0.0
81030,22.51,0.0,0.0
81040,22.51,0.0,0.0
81050,22.51,0.0,0.0
81060,22.52,0.0,0.0
81070,22.52,0.0,0.0
81080,22.52,0.0,0.0
81090,22.52,0.0,0.0
81100,22.53,0.0,0.0
81110,22.53,0.0,0.0
81120,22.53,0.0,0.0
81130,22.54,0.0,0.0
81140,22.54,0.0,0.0
81150,22.54,0.0,0.0
81160,22.54,0.0,0.0
81170,22.55,0.0,0.0
81180,22.55,0.0,0.0
81190,22.55,0.0,0.0
81200,22.56,0.0,0.0
81210,22.56,0.0,0.0
81220,22.56,0.0,0.0
81230,22.56,0.0,0.0
81240,22.57,0.0,0.0
81250,22.57,0.0,0.0
81260,22.57,0.0,0.0
81270,22.57,0.0,0.0
81280,22.58,0.0,0.0
81290,22.58,0.0,0.0
81300,22.58,0.0,0.0
81310,22.59,0.0,0.0
81320,22.59,0.0,0.0
81330,22.59,0.0,0.0
81340,22.59,0.0,0.0
81350,22.6,0.0,0.0
81360,22.6,0.0,0.0
81370,22.6,0.0,0.0
81380,22.61,0.0,0.0
81390,22.61,0.0,0.0
81400,22.61,0.0,0.0
81410,22.61,0.0,0.0
81420,22.62,0.0,0.0
81430,22.62,0.0,0.0
81440,22.62,0.0,0.0
81450,22.62,0.0,0.0
81460,22.63,0.0,0.0
81470,22.63,0.0,0.0
81480,22.63,0.0,0.0
81490,22.64,0.0,0.0
81500,22.64,0.0,0.0
81510,22.64,0.0,0.0
81520,22.64,0.0,0.0
81530,22.65,0.0,0.0
81540,22.65,0.0,0.0
81550,22.65,0.0,0.0
81560,22.66,0.0,0.0
81570,22.66,0.0,0.0
81580,22.66,0.0,0.0
81590,22.66,0.0,0.0
81600,22.67,0.0,0.0
81610,22.67,0.0,0.0
81620,22.67,0.0,0.0
81630,22.68,0.0,0.0
81640,22.68,0.0,0.0
81650,22.68,0.0,0.0
81660,22.68,0.0,0.0
81670,22.69,0.0,0.0
81680,22.69,0.0,0.0
81690,22.69,0.0,0.0
81700,22.69,0.0,0.0
81710,22.7,0.0,0.0
81720,22.7,0.0,0.0
81730,22.7,0.0,0.0
81740,22.71,0.0,0.0
81750,22.71,0.0,0.0
81760,22.71,0.0,0.0
81770,22.71,0.0,0.0
81780,22.72,0.0,0.0
81790,22.72,0.0,0.0
81800,22.72,0.0,0.0
81810,22.73,0.0,0.0
81820,22.73,0.0,0.0
81830,22.73,0.0,0.0
81840,22.73,0.0,0.0
81850,22.74,0.0,0.0
81860,22.74,0.0,0.0
81870,22.74,0.0,0.0
81880,22.74,0.0,0.0
81890,22.75,0.0,0.0
81900,22.75,0.0,0.0
81910,22.75,0.0,0.0
81920,22.76,0.0,0.0
81930,22.76,0.0,0.0
81940,22.76,0.0,0.0
